round,effect,N,p0,delta,delta_fraction,delta_pp,q,q_fraction,n_A,n_B,K,tau,flips_B,buyers_A,buyers_B,mean_A,mean_B,difference,difference_pp,difference_per_10000,relative_change,se,ci_low,ci_high,p_value,df,method,unit,status,reason,estimation_error,two_sided_rejection,positive_rejection,negative_rejection,srm_status,srm_statistic,srm_p,srm_flag
142,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42114,42051,277,0.003291154280282778,133,2442,2503,0.05798546801538681,0.05952296021497705,0.0015374921995902416,0.15374921995902416,15.374921995902415,0.02651512960423564,0.0016211942701417372,-0.0016399901818302622,0.004714974581010745,0.34294106684219194,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0017536620806925334,False,False,False,ok,0.047157369452860455,0.8280856229989438,False
142,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42114,42051,364,0.0043248381156062495,174,2442,2544,0.05798546801538681,0.06049796675465506,0.0025124987392682527,0.2512498739268253,25.124987392682527,0.04332980012512006,0.0016274748257864504,-0.0006772933050187887,0.005702290783555294,0.12263632927774155,,unpooled_wald_z_min_cell_10,probability,ok,,-0.001812339376337995,False,False,False,ok,0.047157369452860455,0.8280856229989438,False
142,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42114,42051,419,0.004978316402304996,197,2442,2567,0.05798546801538681,0.06104492164276712,0.003059453627380311,0.3059453627380311,30.59453627380311,0.052762420173421136,0.0016309814065903678,-0.00013721118899128826,0.00625611844375191,0.06067780386184277,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0019188627749246873,False,False,False,ok,0.047157369452860455,0.8280856229989438,False
142,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42114,42051,453,0.005382284797718767,215,2442,2585,0.05798546801538681,0.06147297329433307,0.0034875052789462638,0.34875052789462635,34.875052789462636,0.060144470646004485,0.0016337173996853484,0.00028547801464655223,0.006689532543245976,0.032785085449415045,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0018947795187725023,True,True,False,ok,0.047157369452860455,0.8280856229989438,False
142,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42114,42051,527,0.006261510128913444,246,2442,2616,0.05798546801538681,0.062210173360918886,0.004224705345532077,0.4224705345532077,42.247053455320774,0.07285800201545369,0.0016384124437539493,0.0010134759639520798,0.007435934727112075,0.009921998227730428,,unpooled_wald_z_min_cell_10,probability,ok,,-0.002036804783381367,True,True,False,ok,0.047157369452860455,0.8280856229989438,False
142,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42114,42051,708,0.008412047763322047,334,2442,2704,0.05798546801538681,0.06430287032413022,0.0063174023087434125,0.6317402308743413,63.17402308743412,0.10894802654808357,0.0016516249621338118,0.003080276866993811,0.009554527750493015,0.00013079239046501247,,unpooled_wald_z_min_cell_10,probability,ok,,-0.0020946454545786304,True,True,False,ok,0.047157369452860455,0.8280856229989438,False
143,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42222,41943,0,0.0,0,2413,2399,0.0571503007910568,0.0571966716734616,4.637088240480591e-05,0.004637088240480591,0.46370882404805913,0.0008113847479882782,0.0016005900798719181,-0.003090728028156242,0.003183469792965854,0.9768876262502654,,unpooled_wald_z_min_cell_10,probability,ok,,4.6370882404807614e-05,False,False,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42222,41943,80,0.0009505138715618131,39,2413,2438,0.0571503007910568,0.05812650501871588,0.0009762042276590804,0.09762042276590804,9.762042276590805,0.017081348901873888,0.0016067050079990653,-0.002172879721799227,0.004125288177117388,0.5434650783655361,,unpooled_wald_z_min_cell_10,probability,ok,,2.5690356097268168e-05,False,False,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42222,41943,171,0.0020317234004633756,87,2413,2486,0.0571503007910568,0.05927091528979806,0.0021206144987412634,0.21206144987412634,21.206144987412635,0.03710592016819462,0.0016141817431012842,-0.0010431235822393396,0.005284352579721867,0.18893384533329405,,unpooled_wald_z_min_cell_10,probability,ok,,8.889109827788873e-05,False,False,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42222,41943,255,0.0030297629656032793,133,2413,2532,0.0571503007910568,0.060367641799585155,0.003217341008528357,0.3217341008528357,32.17341008528357,0.05629613429841868,0.001621296521498242,3.96582181317333e-05,0.006395023798924981,0.047208504778834176,,unpooled_wald_z_min_cell_10,probability,ok,,0.00018757804292507697,True,True,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42222,41943,353,0.0041941424582665,187,2413,2586,0.0571503007910568,0.061655103354552605,0.004504802563495808,0.4504802563495808,45.04802563495808,0.07882377697302942,0.0016295865627829857,0.001310871590750736,0.007698733536240879,0.005703042970919018,,unpooled_wald_z_min_cell_10,probability,ok,,0.00031066010522931174,True,True,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42222,41943,405,0.004811976474781679,219,2413,2618,0.0571503007910568,0.06241804353527406,0.005267742744217263,0.5267742744217263,52.67742744217263,0.09217349115057658,0.0016344679295212904,0.0020642444684697827,0.008471241019964743,0.001268954962705051,,unpooled_wald_z_min_cell_10,probability,ok,,0.00045576626943558856,True,True,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42222,41943,444,0.005275351987168063,238,2413,2637,0.0571503007910568,0.06287103926757742,0.0057207384765206246,0.5720738476520625,57.20738476520624,0.10009988394349516,0.0016373553453272547,0.0025115809697850624,0.008929895983256187,0.0004760381962845191,,unpooled_wald_z_min_cell_10,probability,ok,,0.00044538648935256876,True,True,False,ok,0.9248618784530387,0.33620163158332295,False
143,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42222,41943,500,0.005940711697261332,262,2413,2661,0.0571503007910568,0.06344324440311852,0.006292943612061723,0.6292943612061723,62.92943612061723,0.11011216957665564,0.0016409910839355758,0.0030766601885966497,0.009509227035526795,0.00012564438721302584,,unpooled_wald_z_min_cell_10,probability,ok,,0.00035223191480039103,True,True,False,ok,0.9248618784530387,0.33620163158332295,False
143,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42222,41943,699,0.008305114952771342,359,2413,2758,0.0571503007910568,0.06575590682593042,0.008605606034873627,0.8605606034873626,86.05606034873627,0.15057849067734533,0.001655556144504177,0.00536077561726145,0.011850436452485803,2.01427641030443e-07,,unpooled_wald_z_min_cell_10,probability,ok,,0.00030049108210229237,True,True,False,ok,0.9248618784530387,0.33620163158332295,False
144,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42319,41846,0,0.0,0,2404,2408,0.0568066353174697,0.057544329207092675,0.000737693889622977,0.0737693889622977,7.37693889622977,0.012986051462127605,0.0016006570407461332,-0.0023995362618399055,0.0038749240410858596,0.6448922891361537,,unpooled_wald_z_min_cell_10,probability,ok,,0.0007376938896229787,False,False,False,ok,2.658218974633161,0.1030160250880025,False
144,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42319,41846,97,0.0011524980692686985,41,2404,2449,0.0568066353174697,0.05852411222100081,0.0017174769035311135,0.17174769035311135,17.174769035311137,0.030233737554298333,0.001607109004350881,-0.0014323988642266383,0.004867352671288865,0.2852162277679382,,unpooled_wald_z_min_cell_10,probability,ok,,0.0005649788342624196,False,False,False,ok,2.658218974633161,0.1030160250880025,False
144,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42319,41846,191,0.0022693518683538287,88,2404,2496,0.0568066353174697,0.05964727811499307,0.002840642797523371,0.2840642797523371,28.40642797523371,0.05000547526971362,0.001614455957123654,-0.0003236327330651328,0.006004918328111875,0.07849182758738393,,unpooled_wald_z_min_cell_10,probability,ok,,0.0005712909291695465,False,False,False,ok,2.658218974633161,0.1030160250880025,False
144,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42319,41846,272,0.0032317471633101645,130,2404,2538,0.0568066353174697,0.060650958275581895,0.003844322958112198,0.3844322958112198,38.443229581121976,0.06767383663242517,0.001620977410465889,0.0006672656138460554,0.00702138030237834,0.017710870868594405,,unpooled_wald_z_min_cell_10,probability,ok,,0.0006125757948020365,True,True,False,ok,2.658218974633161,0.1030160250880025,False
144,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42319,41846,350,0.004158498188082932,171,2404,2579,0.0568066353174697,0.06163074128949003,0.004824105972020334,0.48241059720203344,48.241059720203346,0.0849215227245959,0.001627304113457554,0.0016346485177496464,0.008013563426291023,0.003031976916768619,,unpooled_wald_z_min_cell_10,probability,ok,,0.0006656077839374081,True,True,False,ok,2.658218974633161,0.1030160250880025,False
144,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42319,41846,410,0.004871383591754292,193,2404,2601,0.0568066353174697,0.062156478516465136,0.005349843198995438,0.5349843198995439,53.49843198995438,0.09417637867649249,0.001630683010814758,0.0021537632275971733,0.008545923170393703,0.0010353598864112064,,unpooled_wald_z_min_cell_10,probability,ok,,0.00047845960724114743,True,True,False,ok,2.658218974633161,0.1030160250880025,False
144,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42319,41846,439,0.00521594487019545,207,2404,2615,0.0568066353174697,0.062491038569994745,0.005684403252525047,0.5684403252525048,56.84403252525047,0.100065832464063,0.0016328274715076906,0.002484120215402372,0.008884686289647722,0.0004989395183002608,,unpooled_wald_z_min_cell_10,probability,ok,,0.00046845838232959875,True,True,False,ok,2.658218974633161,0.1030160250880025,False
144,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42319,41846,487,0.005786253193132538,225,2404,2633,0.0568066353174697,0.0629211872102471,0.006114551892777403,0.6114551892777403,61.145518927774035,0.10763798733379655,0.0016355781007992706,0.002908877721308411,0.009320226064246396,0.00018514707852237755,,unpooled_wald_z_min_cell_10,probability,ok,,0.00032829869964486476,True,True,False,ok,2.658218974633161,0.1030160250880025,False
144,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42319,41846,697,0.008281352105982296,306,2404,2714,0.0568066353174697,0.06485685609138268,0.008050220773912986,0.8050220773912986,80.50220773912986,0.1417126842475972,0.001647865911640859,0.00482046293574564,0.011279978612080332,1.0330284502098376e-06,,unpooled_wald_z_min_cell_10,probability,ok,,-0.00023113133206930224,True,True,False,ok,2.658218974633161,0.1030160250880025,False
145,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42106,42059,0,0.0,0,2351,2461,0.05583527288272455,0.05851304120402292,0.002677768321298367,0.2677768321298367,26.777683212983668,0.04795836364805999,0.0016005725700205533,-0.0004592962705846316,0.005814832913181365,0.0943260154712439,,unpooled_wald_z_min_cell_10,probability,ok,,0.0026777683212983678,False,False,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42106,42059,88,0.0010455652587179943,47,2351,2508,0.05583527288272455,0.05963051903278727,0.0037952461500627213,0.3795246150062721,37.952461500627216,0.06797219667994085,0.0016078752602924093,0.0006438685482566342,0.006946623751868808,0.018254707186453813,,unpooled_wald_z_min_cell_10,probability,ok,,0.002749680891344728,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42106,42059,172,0.002043604823857898,93,2351,2554,0.05583527288272455,0.06072422073753537,0.004888947854810817,0.4888947854810817,48.88947854810817,0.08756020347710092,0.0016149727975716798,0.0017236593355584293,0.008054236374063205,0.002467789129510332,,unpooled_wald_z_min_cell_10,probability,ok,,0.0028453430309529166,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.30,84165,0.05717340937444306,0.003,3/1000,0.3,0.0031819212884200976,5611/1763400,42106,42059,245,0.0029109487316580527,122,2351,2583,0.05583527288272455,0.06141372833400699,0.005578455451282438,0.5578455451282438,55.78455451282438,0.0999091642840061,0.00161942231913027,0.002404446030026779,0.008752464872538097,0.0005716525296728829,,unpooled_wald_z_min_cell_10,probability,ok,,0.0026675067196243853,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.40,84165,0.05717340937444306,0.004,1/250,0.4,0.004242561717893463,5611/1322550,42106,42059,335,0.003980276837165092,161,2351,2622,0.05583527288272455,0.06234099717064124,0.006505724287916688,0.6505724287916688,65.05724287916688,0.11651638743811998,0.0016253759883754593,0.0033200458893645943,0.009691402686468781,6.26510932080522e-05,,unpooled_wald_z_min_cell_10,probability,ok,,0.002525447450751597,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.46,84165,0.05717340937444306,0.0046,23/5000,0.46,0.0048789459755774825,129053/26451000,42106,42059,386,0.004586229430285748,187,2351,2648,0.05583527288272455,0.06295917639506407,0.007123903512339519,0.7123903512339519,71.23903512339518,0.12758786954086251,0.0016293260445137468,0.00393048314601947,0.010317323878659568,1.2294399517815165e-05,,unpooled_wald_z_min_cell_10,probability,ok,,0.0025376740820537763,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.50,84165,0.05717340937444306,0.005,1/200,0.5,0.00530320214736683,5611/1058040,42106,42059,421,0.005002079249094042,201,2351,2662,0.05583527288272455,0.06329204213129176,0.0074567692485672105,0.745676924856721,74.56769248567211,0.1335494368269549,0.0016314467296736814,0.004259192415711141,0.01065434608142328,4.862176578586206e-06,,unpooled_wald_z_min_cell_10,probability,ok,,0.002454689999473163,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,S1_REFERENCE,84165,0.05717340937444306,0.005717340937444306,802/140275,0.5717340937444306,0.006064042947336585,802/132255,42106,42059,491,0.005833778886710628,237,2351,2698,0.05583527288272455,0.06414798259587721,0.008312709713152663,0.8312709713152664,83.12709713152664,0.14887918127690603,0.0016368799141222585,0.00510448403445602,0.011520935391849306,3.8065267645465783e-07,,unpooled_wald_z_min_cell_10,probability,ok,,0.0024789308264420397,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
145,0.80,84165,0.05717340937444306,0.008,1/125,0.8,0.008485123435786926,5611/661275,42106,42059,688,0.008174419295431593,346,2351,2807,0.05583527288272455,0.06673958011364987,0.010904307230925323,1.0904307230925323,109.04307230925322,0.19529424086148092,0.0016531572667339003,0.007664178527346202,0.014144435934504443,4.222578750115709e-11,,unpooled_wald_z_min_cell_10,probability,ok,,0.002729887935493728,True,True,False,ok,0.026246064278500566,0.8713008367350491,False
146,0,84165,0.05717340937444306,0.0,0,0.0,0.0,0,42051,42114,0,0.0,0,2359,2453,0.05609854700244941,0.05824666381725792,0.002148116814808511,0.21481168148085109,21.481168148085107,0.038291844077792576,0.0016005414512630831,-0.000988886785430602,0.005285120415047624,0.1795574704084596,,unpooled_wald_z_min_cell_10,probability,ok,,0.002148116814808512,False,False,False,ok,0.047157369452860455,0.8280856229989438,False
146,0.10,84165,0.05717340937444306,0.001,1/1000,0.1,0.0010606404294733658,5611/5290200,42051,42114,91,0.0010812095289015624,44,2359,2497,0.05609854700244941,0.059291447024742365,0.0031929000222929577,0.31929000222929577,31.929000222929577,0.056915913029860606,0.0016073659981120283,4.252055601910564e-05,0.00634327948856681,0.0469869799074952,,unpooled_wald_z_min_cell_10,probability,ok,,0.002111690493391397,True,True,False,ok,0.047157369452860455,0.8280856229989438,False
146,0.20,84165,0.05717340937444306,0.002,1/500,0.2,0.0021212808589467316,5611/2645100,42051,42114,176,0.0020911305174359887,86,2359,2539,0.05609854700244941,0.06028874008643206,0.004190193083982656,0.4190193083982656,41.90193083982656,0.07469343339319824,0.0016138384349946952,0.001027127874526568,0.0073532582934387435,0.009420242029959848,,unpooled_wald_z_min_cell_10,probability,ok,,0.00209906256654667,True,True,False,ok,0.047157369452860455,0.8280856229989438,False
